id	PF06330.14	PF01397.24	PF03936.19	PF00494.22	PF13249.9	PF19086.3	PF13243.9	0041184	0053354	0053355	0048261	0048806	0046340	0047573	superkingdom	kingdom	phylum
bfd_000045	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	unknown	unknown	unknown
bfd_078897	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_082019	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_041876	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_035196	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Metagenome	environmental	unknown
bfd_003291	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_216439	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_034266	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_039049	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_029398	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_075288	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_045690	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_038147	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_000673	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_097362	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Bacillota
bfd_014958	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_083983	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
bfd_100734	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_044931	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Candidatus Woykebacteria
bfd_025530	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_013386	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_064201	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_064424	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_078807	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_011751	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_050012	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_043802	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_013648	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_009388	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_046902	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_054313	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_104259	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_100171	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_060385	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_026960	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_010967	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_002977	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_008059	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	Metagenome	environmental	unknown
bfd_124663	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_045971	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_123738	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_064536	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_009248	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	unknown	unknown	unknown
bfd_002927	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	unknown	unknown	unknown
bfd_024918	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
bfd_038599	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_007062	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_015700	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_045506	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_066848	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_012108	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_019814	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_043386	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	Metagenome	environmental	unknown
bfd_100592	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_039340	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_066255	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_006322	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
bfd_017418	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_052672	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_001578	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_041759	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_061844	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_061876	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	Metagenome	environmental	unknown
bfd_083773	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_215764	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	unknown	unknown	unknown
bfd_072417	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_029544	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_009869	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_047690	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_035635	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_071917	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_051733	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_015838	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_031910	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_066877	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_007522	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_004755	0.0	0.0	0.0	0.0	0.0	0.0	1.0								unknown	unknown	unknown
bfd_118735	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_035328	0.0	0.0	0.0	0.0	0.0	0.0	1.0								unknown	unknown	unknown
bfd_085952	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_034397	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_052856	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_086478	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_007073	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_014938	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_020803	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_093456	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_000275	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_066373	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_122025	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_018399	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_072351	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_004284	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_000926	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_035214	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_079903	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
bfd_029378	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_000951	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_019550	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_037014	0.0	0.0	0.0	0.0	0.0	0.0	1.0								unknown	unknown	unknown
bfd_000900	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_073293	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_031965	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Actinomycetota
bfd_111556	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_008263	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_035949	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_046723	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_009770	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_000949	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_024921	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	Metagenome	environmental	unknown
bfd_011178	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_005431	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_084025	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	Metagenome	environmental	unknown
bfd_017748	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	unknown	unknown	unknown
bfd_104440	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_043491	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_012686	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_009509	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_038032	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_122493	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_029438	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_051710	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Pseudomonadota
bfd_023414	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_040493	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_059951	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_123040	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_050714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_156647	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_017830	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	unknown	unknown	unknown
bfd_093226	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
bfd_016800	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_106011	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_027711	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_123721	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_024508	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
bfd_000342	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_054037	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_008827	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_021413	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_056998	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_093007	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_104784	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_052316	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_061505	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_054940	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	Metagenome	environmental	unknown
bfd_064484	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_056473	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_017253	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
bfd_054277	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_001952	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_030621	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_122006	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Mycoplasmatota
bfd_039070	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_141534	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_004930	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	unknown	unknown	unknown
bfd_045443	0.0	0.0	0.0	0.0	0.0	0.0	1.0								unknown	unknown	unknown
bfd_122010	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_040188	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_066799	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_035852	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_054281	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_067453	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	Bacteria	unknown	Proteobacteria
bfd_113909	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_008803	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_123690	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_055430	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
bfd_012111	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_024319	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Archaea	unknown	Euryarchaeota
bfd_100724	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_046978	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_045405	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_004225	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_026839	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_051588	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
bfd_070050	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_044935	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
bfd_040907	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_005474	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_001145	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Bacteroidota
bfd_268302	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_087580	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_030631	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Metagenome	environmental	unknown
bfd_056946	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_077236	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_014013	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_047925	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Bacteroidota
bfd_011702	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_170733	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_005720	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_026316	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_013358	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	unknown	unknown	unknown
bfd_012694	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_064473	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_009104	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_048728	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_002386	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_023057	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_016348	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_089286	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_035812	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Verrucomicrobiota
bfd_002496	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_064137	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_095918	0.0	0.0	0.0	1.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_008627	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_046890	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_022899	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_023458	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
bfd_018228	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_031602	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_014082	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_096111	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_085099	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_012177	0.0	0.0	0.0	1.0	0.0	0.0	0.0								unknown	unknown	unknown
bfd_167409	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
bfd_136212	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	Bacteria	unknown	Actinomycetota
bfd_022708	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_011780	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_010754	0.0	0.0	0.0	0.0	0.0	0.0	1.0								unknown	unknown	unknown
bfd_015887	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_059060	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
bfd_007095	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
bfd_049096	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
bfd_078762	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_005614	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_022429	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Lentisphaerota
bfd_011567	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_051879	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_055253	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
bfd_015993	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_003413	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
bfd_055198	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	Metagenome	environmental	unknown
bfd_102435	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_005940	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_018990	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Metagenome	environmental	unknown
bfd_002027	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_048759	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_022439	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
bfd_007535	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_003931	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Metagenome	environmental	unknown
bfd_007735	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Metagenome	environmental	unknown
bfd_045741	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	Metagenome	environmental	unknown
